buff_id,buff_name,buff_detail,buff_sameadd_max,buff_maxtime,buff_interface_show_flag
104002,Nhà Ẩm Thực,Nghiên cứu vật phẩm · Thức ăn nhận được tăng 20%,1,1200.0,0
104003,Bước nhanh,Tốc độ di chuyển tăng 2%,1,1200.0,0
104004,Khinh Thân,Giá trị Khinh Công tăng 5%,1,1200.0,0
104005,Chống rét,Chỉ số chống rét tăng 5%,1,1200.0,0
104006,Chịu nhiệt,Giá trị chịu nhiệt tăng 5%,1,1200.0,0
104007,Kháng độc,Kháng độc tăng 5%,1,1200.0,0
104008,Ngự Bố,Giá trị Ngự Uý tăng 5%,1,1200.0,0
104009,Thần trí,Chỉ số Tỉnh Táo tăng 5%,1,1200.0,0
104010,Thân cốt,Giá trị Cơ Cốt tăng 5%,1,1200.0,0
104011,Kinh mạch,Kinh mạch tăng 5%,1,1200.0,0
104012,Nội tạng,Nội tạng tăng 5% chỉ số,1,1200.0,0
104013,Hái thuốc,Tăng 1% Tỷ Lệ Bạo Kích Hái Thuốc,1,1200.0,0
104014,Đào khoáng,Tăng 1% tỷ lệ Bạo Kích khi đào khoáng,1,1200.0,0
104015,Chặt,Tăng 1% Tỷ lệ Bạo Kích Chặt,1,1200.0,0
104016,Câu cá,Tăng 1% tỷ lệ Bạo Kích khi câu cá,1,1200.0,0
104017,Săn bắn,Tăng 1% Tỷ lệ Bạo Kích Săn bắn,1,1200.0,0
104018,Chế tạo 1,Chế tạo tăng 1% Tỷ lệ Bạo Kích,1,1200.0,0
104019,Chế tạo 2,Chế tạo 2 tăng 1% tỷ lệ Bạo Kích,1,1200.0,0
104020,Chế tạo 3,Chế tạo 3 Tăng 1% Tỷ lệ Bạo Kích,1,1200.0,0
104021,Chế tạo 4,Chế tạo 4 tăng 1% Tỉ lệ Bạo Kích,1,1200.0,0
104022,Hái thuốc,Tăng 7.5% tỷ lệ Bạo Kích hái thuốc,1,1200.0,0
104023,Hái thuốc,Tăng 7.5% tỷ lệ Bạo Kích hái thuốc,1,1200.0,0
104024,Hái thuốc,Tỷ lệ Bạo Kích hái thuốc tăng 10%,1,600.0,0
104025,Hái thuốc,Tăng 10% tỷ lệ Bạo Kích hái thuốc,1,600.0,0
104026,Hái thuốc,Tăng 10% tỷ lệ Bạo Kích hái thuốc,1,1200.0,0
104027,Hái thuốc,Tăng 10% tỷ lệ Bạo Kích khi hái thuốc,1,1200.0,0
104028,Đào khoáng,Tăng 7.5% Tỷ lệ Bạo Kích Khai Khoáng,1,1200.0,0
104029,Khai khoáng,Tăng 7.5% Tỷ lệ Đánh Thường khi Đào Mỏ,1,1200.0,0
104030,Khai khoáng,Tăng 10% Tỷ lệ Bạo Kích Khai Khoáng,1,600.0,0
104031,Đào khoáng,Tăng 10% Tỷ lệ Bạo Kích Khai Khoáng,1,600.0,0
104032,Khai khoáng,Tăng 10% tỷ lệ Bạo Kích khi đào khoáng,1,1200.0,0
104033,Khai khoáng,Tăng 10% tỷ lệ Bạo Kích khi đào khoáng,1,1200.0,0
104034,Chặt cây,Tăng 7.5% Tỷ lệ Bạo Kích Chặt cây,1,1200.0,0
104035,Chặt,Tăng 7.5% tỷ lệ Bạo Kích khi đốn củi,1,1200.0,0
104036,Chặt gỗ,Tăng 10% tỷ lệ Bạo Kích khi đốn củi,1,600.0,0
104037,Chặt,Tăng 10% tỷ lệ Bạo Kích khi chặt,1,600.0,0
104038,Chặt,Tăng 10% tỷ lệ Bạo Kích khi chặt cây,1,1200.0,0
104039,Chặt gỗ,Tăng 10% tỷ lệ Bạo Kích khi đốn củi,1,1200.0,0
104040,Câu cá,Tăng 7.5% Tỷ lệ Bạo Kích khi Câu cá,1,1200.0,0
104041,Câu cá,Tăng 7.5% tỷ lệ Bạo Kích khi câu cá,1,1200.0,0
104042,Câu cá,Tăng 10% Tỷ lệ Bạo Kích Câu cá,1,600.0,0
104043,Câu cá,Tăng 10% Tỷ lệ Bạo Kích khi Câu Cá,1,600.0,0
104044,Câu cá,Tăng 10% tỷ lệ Bạo Kích khi Câu Cá,1,1200.0,0
104045,Câu cá,Tăng 10% tỷ lệ Bạo Kích khi câu cá,1,1200.0,0
104046,Săn bắn,Tăng 7.5% Tỷ Lệ Bạo Kích Săn Bắn,1,1200.0,0
104047,Săn bắn,Tăng 7.5% Tỷ lệ Bạo Kích Săn Bắn,1,1200.0,0
104048,Săn bắn,Tăng 10% Tỷ lệ Bạo Kích Săn bắn,1,600.0,0
104049,Săn bắn,Tăng 10% Tỷ lệ Bạo Kích Săn Bắn,1,600.0,0
104050,Săn bắn,Tăng 10% Tỷ lệ Bạo Kích Săn bắn,1,1200.0,0
104051,Săn bắn,Tăng 10% Tỷ lệ Bạo Kích Săn bắn,1,1200.0,0
104100,Bất Khả Đánh Ngã,Miễn nhiễm phần lớn trạng thái cứng đờ khi bị đánh,1,2.0,0
104101,Cá Chép May Mắn,,1,2.0,0
104102,Dấu ấn Cẩm Lý,,1,1.0,0
104103,Hái thuốc,,1,1.0,0
104104,Câu cá,,1,1.0,0
104105,Săn bắn,,1,1.0,0
106006,Vào ngục,,1,-1.0,0
106007,Cấm cố,,1,1.0,0
107010,Ngọc Đấu,"Sau khi thi triển võ học có thể kích hoạt hiệu ứng Ngọc Đấu: Sát thương Hội Ý tăng #Y10%#E, đồng thời đối với mục tiêu đang bị khống chế hoặc chân khí dưới #Y40%#E, Sát thương Hội Ý gây ra sẽ tăng thêm #Y20%#E, duy trì #Y12#E giây. Hiệu ứng này mỗi #Y30#E giây chỉ có thể phát huy tác dụng một lần.",1,-1.0,1
107011,Ngọc Đấu,"Tăng #Y10%#E Sát thương Hội Ý, và đối với mục tiêu đang bị khống chế hoặc chân khí dưới #Y40%#E, Sát thương Hội Ý gây ra sẽ tăng thêm #Y20%#E, duy trì #Y12#E giây.",1,8.0,0
107020,Dịch Tướng,"Thời gian duy trì lá chắn tự thân phóng ra kéo dài thêm #Y2#E giây. Trong thời gian Chân Khí cao hơn #Y85%#E hoặc miễn nhiễm sát thương Chân Khí, tất cả sát thương khí huyết nhận vào giảm #Y20%#E.",1,-1.0,1
107030,Phi Túc,"Khi gây ra tất cả sát thương kích hoạt Hội Ý, tất cả Tấn công Ngoại Công đều sẽ tăng #Y2%#E, duy trì #Y5#E giây, tối đa có thể cộng dồn #Y5#E tầng.",1,-1.0,1
107031,Phi Túc,"Toàn bộ Tấn công Ngoại Công đều tăng #Y2%#E, duy trì #Y5#E giây, tối đa có thể cộng dồn #Y5#E tầng.",5,5.0,0
107040,Ưng Dương,"Mỗi lần gây sát thương duy trì hoặc trị liệu có thể cho bản thân thêm #Y1#E tầng hiệu ứng Ưng Dương: Giảm sát thương nhận vào #Y1.2%#E, duy trì #Y10#E giây, tối đa cộng dồn #Y5#E tầng. Khi đủ tầng sẽ nhận hiệu ứng Ưng Hộ: Giảm sát thương đòn đánh tiếp theo trong #Y10#E giây đi #Y90%#E (hiệu quả giảm một nửa nếu đến từ thủ lĩnh), hiệu ứng này mỗi #Y30#E giây chỉ kích hoạt một lần.",1,-1.0,1
107041,Ưng Dương,"Giảm #Y1.2%#E sát thương nhận vào, duy trì #Y10#E giây, tối đa cộng dồn #Y5#E tầng. Khi đạt đủ tầng sẽ nhận hiệu ứng Hộ Ưng: Giảm #Y90%#E sát thương đòn đánh tiếp theo trong #Y10#E giây (hiệu quả giảm một nửa khi nhận từ thủ lĩnh), hiệu ứng này mỗi #Y30#E giây chỉ kích hoạt một lần.",5,5.0,0
107042,Ưng Hộ,"Trong vòng #Y10#E giây, sát thương phải chịu lần sau giảm #Y90%#E (Hiệu quả giảm một nửa khi đến từ Boss).",1,10.0,0
107043,Ưng Dương · Dùng CD,"Mỗi lần gây sát thương duy trì hoặc trị liệu có thể cho bản thân thêm #Y1#E tầng hiệu ứng Ưng Dương: Giảm #Y1.2%#E sát thương nhận vào, duy trì #Y10#E giây, tối đa cộng dồn #Y5#E tầng. Khi đủ tầng sẽ nhận hiệu ứng Ưng Hộ: Giảm #Y90%#E sát thương phải chịu lần tiếp theo trong #Y10#E giây (Nếu là từ thủ lĩnh thì hiệu quả giảm một nửa), hiệu ứng này mỗi #Y30#E giây chỉ kích hoạt một lần.",1,-1.0,0
107070,Thời Vũ,"Tất cả sát thương Bạo Kích và trị liệu gây ra tăng #Y10%#E, và khi bản thân đang trong trạng thái Hộ Thuẫn Khí Huyết sẽ tăng thêm #Y15%#E.",1,-1.0,1
107080,Tháng Quý,"Khi bị tấn công trong lúc phòng ngự, có #Y30#E% xác suất tạo ra một lá chắn hấp thụ sát thương bằng #Y10#E% giới hạn khí huyết, duy trì #Y20#E giây. Nếu hiện tại đã có lá chắn, sẽ hồi phục thêm #Y2#E% khí huyết. Hiệu ứng này mỗi #Y60#E giây chỉ có thể phát huy tác dụng một lần.",1,-1.0,1
107081,Quý Nguyệt,"Tạo ra một lá chắn khí huyết hấp thụ sát thương bằng 10% Khí Huyết tối đa, duy trì 20 giây",1,20.0,0
107082,Quý Nguyệt,"Tạo ra một lá chắn khí huyết hấp thụ sát thương bằng 10% giới hạn khí huyết, duy trì 20 giây",1,20.0,0
107090,Gió cấp,"Sát thương trọng kích trên không tăng #Y10%#E, và có thể gây thêm hiệu ứng đánh ngã. Hiệu ứng đánh ngã mỗi #Y10#E giây chỉ có thể kích hoạt một lần.",1,-1.0,1
107091,Gió cấp bão,Gây hiệu ứng đánh ngã,1,10.0,0
107100,Lăng Ba Bộ,"Kích hoạt hiệu ứng phụ khi hóa giải thế thành công, trong vòng #Y2#E giây tiếp theo, tất cả sát thương nhận vào giảm #Y20%#E, tối đa có thể cộng dồn #Y3#E tầng.",1,-1.0,1
107102,Lăng Ba Bộ,"Giảm #Y20%#E tất cả sát thương nhận vào trong #Y2#E giây, tối đa có thể cộng dồn #Y3#E tầng.",3,2.0,1
107110,Nhạc Sơn Khuynh,"Sát thương gây ra cho mục tiêu có Lượng máu cao hơn #Y50#E% tăng thêm #Y5#E%, cứ mỗi #Y5%#E Lượng máu tăng thêm #Y1%#E, tối đa tăng #Y10#E%.",1,-1.0,1
107120,Ngự Vô Khuyết,"Giảm #Y5%#E sát thương nhận vào, khi khí huyết dưới #Y60%#E, mỗi khi mất đi #Y10%#E máu, sát thương nhận vào sẽ giảm thêm #Y1%#E, tối đa cộng dồn #Y5#E tầng.",1,-1.0,1
107121,Ngự Vô Khuyết,"Khi Khí Huyết dưới 60%, mỗi khi mất 10% máu, sát thương nhận vào sẽ giảm thêm 1%.",5,-1.0,0
107150,Thủ Quan Nguyên,"Miễn nhiễm một lần sát thương Bạo Kích sẽ hồi phục 20% khí huyết, và miễn chịu sát thương trong 3 giây, thời gian điều tức là #Y120#E giây.",1,-1.0,1
107151,Giữ Quan Nguyên,Miễn chịu sát thương trong 3s,1,3.0,0
107160,Phiên Khí Hải,"Miễn nhiễm trạng thái Hư Không Chân Khí một lần, đồng thời hồi đầy Chân Khí, và gây sát thương phạm vi, thời gian điều tức là #Y120#E giây.",1,-1.0,1
107161,Phiên Khí Hải,Gây sát thương phạm vi,1,1.0,0
107170,Hóa Thần Khuyết,"Miễn nhiễm một lần sát thương đơn lẻ vượt quá 30% máu tối đa, thời gian điều tức #Y120#E giây.",1,-1.0,1
107171,Hóa Thần Khuyết,Miễn dịch một lần sát thương,1,1.0,0
107180,Tăng cường thủ quan,,1,-1.0,0
107181,Giảm thương,"Trong 8 giây giảm 50% sát thương phải chịu, đồng thời hồi phục 15% Khí Huyết.",1,8.0,0
107190,Tăng cường Khí Hải,,1,-1.0,0
107191,Giảm thương,"Trong 8 giây, chịu Sát thương Chân Khí giảm 50%, đồng thời mỗi giây hồi phục 5 điểm Chân Khí.",1,8.0,0
107201,Tăng giá trị Khí Huyết tối đa,Hiện tại Khí Huyết Tối Đa tăng #Y5%#E (không tính vào Võ Lâm Tạo Nghệ).,1,-1.0,1
107202,Tăng Khí Huyết Tối Đa,Hiện tại Khí Huyết tối đa tăng #Y10%#E (không tính vào Võ Lâm Tạo Dị).,1,-1.0,1
107203,Khí Huyết tối đa tăng lên,Hiện tại Khí Huyết tối đa tăng #Y15%#E (không tính vào Võ Lâm Tạo Ngộ).,1,-1.0,1
107204,Tăng giá trị Khí Huyết tối đa,Tăng #Y20%#E giá trị Khí Huyết tối đa hiện tại (không tính vào Võ Lâm Tạo Nghệ).,1,-1.0,1
108001,Mờ mịt không hình bóng,"Ẩn mình, khiến người chơi khó bị một số kẻ địch phát hiện hơn.",1,120.0,0
108002,Yểu Vô Hình,,1,180.0,0
108003,Thử nghiệm biến thân,,1,,0
108004,Vô Ảnh,,1,30.0,0
108005,Mờ mịt không dấu vết,,1,-1.0,0
108006,Yểu Vô Hình,,1,-1.0,0
108007,Mờ mịt không thấy bóng,,1,-1.0,0
108010,Mờ mịt không dấu vết,"Ẩn giấu thân hình, khiến người chơi khó bị một số kẻ địch phát hiện hơn.",1,43200.0,0
108011,Tuyệt Nghĩa Thí Luyện,"Chờ đợi tham gia Tuyệt Nghĩa Thí Luyện, vượt qua một vòng Giác Chướng Lâm để chứng minh quyết tâm phân đạo cắt áo của bản thân.",1,604800.0,0
108012,Chờ ở Tang Hồn Lâm,Chờ đợi Tang Hồn Lâm định đoạt.,1,-1.0,0
108013,Trộm sư gấu,,1,-1.0,0
108100,Huyễn Chứng · Hình Hươu,"Khi lên cơn bệnh, thần thái và hình dáng đều giống như hươu, người ngoài nhìn vào cũng như một con hươu vậy.",1,180.0,0
108101,Hysteria - Deer (Nightmare),"Khi cơn mê sảng phát tác, thần thái và hình thể đều giống như hươu, người ngoài nhìn vào cũng như một con hươu vậy.",1,187.0,0
108102,Hysteria - Deer (Confusion),"Khi cơn cuồng loạn phát tác, thần thái và hình dáng đều giống như hươu, người ngoài nhìn vào cũng như một con hươu vậy.",1,127.0,0
108103,Hysteria - Deer (Bewilderment),"Khi cơn bệnh phát tác, thần thái và hình thể đều giống như hươu, người ngoài nhìn vào cũng ngỡ như một con hươu.",1,67.0,0
108104,Hysteria - Deer (Delusion),"Khi lên cơn cuồng loạn, thần thái và hình dáng đều giống như hươu, người ngoài nhìn vào cũng như một con hươu vậy.",1,37.0,0
108200,Ảo Ảnh · Hình Gấu,"Khi lên cơn cuồng loạn, thần thái và hình dáng đều giống gấu, người ngoài nhìn vào cứ ngỡ là một con gấu thật sự.",1,180.0,0
108201,Hysteria - Bear (Nightmare),"Khi lên cơn cuồng loạn, thần thái và hình dáng đều giống gấu, người ngoài nhìn vào cũng như một con gấu vậy.",1,187.0,0
108202,Hysteria - Bear (Bewilder),"Khi cơn cuồng loạn phát tác, thần thái và hình dáng đều giống như gấu, người ngoài nhìn vào cũng y hệt một con gấu.",1,127.0,0
108203,Hysteria - Bear (Bewilderment),"Khi cơn cuồng loạn phát tác, thần thái và hình dáng đều giống như gấu, người ngoài nhìn vào cứ ngỡ là một con gấu thật.",1,67.0,0
108204,Hysteria - Bear (Confuse),"Khi cơn cuồng loạn phát tác, thần thái và hình dáng đều giống như gấu, người ngoài nhìn vào cũng như một con gấu vậy.",1,37.0,0
108300,Ảo Ảnh · Hình Chim,"Khi cơn cuồng loạn phát tác, thần thái và hình dáng đều giống loài chim, người ngoài nhìn vào cứ ngỡ là một con gà.",1,180.0,0
108301,Hysteria - Bird (Nightmare),"Khi lên cơn cuồng loạn, thần thái hình thể đều giống loài chim, người ngoài nhìn vào cứ như một con gà vậy.",1,187.0,0
108302,Hysteria - Bird (Confusion),"Khi lên cơn cuồng loạn, thần thái hình dáng đều giống loài chim, người ngoài nhìn vào cứ ngỡ là một con gà.",1,127.0,0
108303,Hysteria - Bird (Bewilderment),"Khi cơn điên lên cơn, thần thái và hình hài đều giống loài chim, người ngoài nhìn vào cứ ngỡ là một con gà.",1,67.0,0
108304,Hysteria - Bird (Delusion),"Khi lên cơn kinh loạn, thần thái hình thể đều giống loài chim, người ngoài nhìn vào cứ như một con gà vậy.",1,37.0,0
108305,Giới Luật Chất Vấn,"Nhiều lần vi phạm môn quy, đang trong trạng thái giới luật thấp, chờ môn phái trừng phạt.",1,-1.0,0
109001,Cực Lạc Khấp Huyết Tàn Thiên,"Mỗi lần gây sát thương, có #H10%#E xác suất gây thêm một tầng hiệu ứng Khóc Máu, duy trì #H5#E giây, mỗi giây gây sát thương một lần, tối đa cộng dồn #H5#E tầng. Khi tầng Khóc Máu trên mục tiêu tích đủ 5 tầng sẽ lập tức bị xóa và gây ra một lần sát thương Chích Thương. Nhận lại có thể làm mới thời gian.",1,-1.0,1
109002,Bóng Khiêu Vũ,"Sau khi né tránh chính xác và nhận sát thương, có #H20%#E xác suất hoàn trả lại #H100%#E giá trị thể lực đã tiêu hao lần này.",1,-1.0,1
109003,Tứ Thời Vô Thường,"Sau khi thi triển Dịch Võ Kỹ, có thể nhận ngay một trong các hiệu ứng sau: Tăng #H20.0%#E giá trị Bạo Kích khi tấn công; Tăng #H15%#E giá trị Trọng Kích; Tăng #H15%#E sát thương gây ra, duy trì #H15#E giây. Hiệu ứng này mỗi #H60#E giây chỉ có thể phát huy tác dụng một lần.",1,-1.0,1
109004,Khốn Thú Tâm Kinh,"Khi nhận sát thương khiến Khí Huyết giảm xuống dưới 30%, sẽ kích hoạt hiệu ứng Khốn Thú Do Đấu: Tạo ra một lá chắn có thể hấp thụ sát thương bằng 40% lượng Khí Huyết tối đa, đồng thời hiệu quả hồi phục nhận được trong thời gian lá chắn tồn tại tăng 20%. Hiệu ứng này kéo dài 4 giây, mỗi 300 giây có thể kích hoạt một lần.",1,-1.0,1
109006,Bàn Thạch Quyết,"Kỹ năng Tích Lực 【Bát Phương Phong Lôi Thương】 【Huyết Chiến Bát Phương】 nhận được hiệu quả giảm sát thương mỗi tầng tăng 1%, thời gian duy trì kéo dài 3s; và khi khí huyết dưới 40% kỹ năng này sẽ không gây sát thương thực tế lên bản thân.",1,-1.0,1
109007,Đại pháp Cứng Rắn Chống Đỡ,Thời gian duy trì của lá chắn tự thi triển và hiệu ứng phụ của nó được kéo dài thêm #H4#E giây.,1,-1.0,1
109008,Chỉ Huyền Thiên Chú,"Sau khi hồi sinh đồng đội, lượng máu ban đầu hồi phục của mục tiêu tăng #H100%#E.",1,-1.0,1
109009,Tuyệt Vận Sơn Hà,"【Thê Phu Đao Pháp】Tốc độ tích lực của Kỹ năng Trọng Kích tăng nhanh, sát thương tăng #H13%#E, đồng thời tăng độ thù hận gây ra với kẻ địch.",1,-1.0,1
109010,Trò ảo thuật Như Ý,"Các đòn liên kích trên không và kỹ năng phái sinh trên không gây thêm #H15.0%#E sát thương, đồng thời gây thêm #H4#E điểm chân khí sát thương.",1,-1.0,1
109011,Vô Danh Tâm Pháp,"【Vô Danh Kiếm Pháp】Trong thời gian lá chắn chân khí tồn tại, Kỹ năng Trọng Kích 【Vô Dĩ Vi Gia】 sẽ bắn ra thêm nhiều luồng kiếm khí.",1,-1.0,1
109012,Khóc máu,Mỗi giây gây sát thương chảy máu một lần,5,5.0,0
109013,Cực Lạc truy kích,"Xóa bỏ 109012, và tính toán sát thương một lần",1,0.1,0
109014,Tâm của Bốn Mùa,Tăng 20% Tỷ Lệ Bạo Kích,1,15.0,0
109015,Ý nghĩa bốn mùa,Tăng 15% Tỷ lệ Hội Ý,1,15.0,0
109016,Thương Tổn Bốn Mùa,Tăng #G1#E15% sát thương#E,1,15.0,0
109017,Thú cùng đường liều chết,"Tạo ra một lá chắn có thể hấp thụ tối đa 40% sát thương của lượng khí huyết, và hiệu quả trị liệu nhận được trong thời gian lá chắn tồn tại tăng 20%.",1,4.0,0
109020,Giảm sát thương,Giảm 7% sát thương Khí Huyết nhận vào,5,10.0,0
109021,Yến Phản,"Sát thương ngoại công gây ra cho mục tiêu có chân khí dưới #Y40%#E tăng #Y15%#E, đối với mục tiêu khí kiệt tăng #Y5%#E.",1,-1.0,0
109022,Giang Ngưng,Né tránh hoàn hảo hồi phục #Y3%#E sinh mệnh tối đa và #Y5#E điểm thể lực.,1,-1.0,0
109023,Né Tránh Hoàn Hảo,Đã thực hiện né tránh hoàn mỹ.,5,20.0,0
109024,Bóng cô độc,"Tăng #Y10%#E sát thương Bạo Kích, có thể kháng lại một lần sát thương kỹ năng có thể hóa giải.",1,-1.0,0
109025,Tàn ảnh,Tăng #Y10%#E sát thương Bạo Kích.,1,8.0,0
109026,Thiên phú Võ học 1,"Mỗi lần gây sát thương, có #H10%#E xác suất kèm theo một tầng hiệu ứng Khấp Huyết, duy trì #H5#E giây, mỗi giây gây sát thương một lần, tối đa cộng dồn #H5#E tầng. Khi số tầng Khấp Huyết trên mục tiêu tích đủ 5 tầng sẽ lập tức bị xóa và gây ra một lần sát thương Chích Thương. Nhận lại có thể làm mới thời gian.",1,-1.0,0
109027,Võ Học Thiên Phú 2,"Mỗi lần gây sát thương, có #H10%#E xác suất kèm theo một tầng hiệu ứng Khấp Huyết, duy trì #H5#E giây, mỗi giây gây sát thương một lần, tối đa cộng dồn #H5#E tầng. Khi tầng Khấp Huyết trên mục tiêu tích đủ 5 tầng sẽ lập tức bị xóa và gây ra một lần sát thương Trạc Thương. Nhận lại có thể làm mới thời gian.",1,-1.0,0
109028,Thiên Phú Võ Học 3.1,"Tăng cường tấn công Phá Trúc. Tất cả kỹ năng có thể gây sát thương dựa trên thuộc tính tấn công, trong đó sát thương gây ra bởi tấn công Phá Trúc sẽ được tăng thêm.",1,-1.0,0
109029,Thiên phú Võ học 3.2,"Tăng cường tấn công Phá Trúc. Tất cả kỹ năng có thể gây sát thương dựa trên tấn công thuộc tính, trong đó sát thương do tấn công Phá Trúc gây ra sẽ được tăng thêm.",1,-1.0,0
