buff_id,buff_name_text,buff_detail_text,buff_type,buff_maxtime,buff_show_flag
380010,Disguise - Well of Heaven,,1,1800,0
380011,Disguise - Raging Tides Garden,,1,1800,0
380012,Disguise - Sectless,,1,1800,0
380013,Truce,Unable to start battle while the player is teleporting,1,120,1
380014,Poisoned,"Poisoned, losing HP over time",1,4,0
380015,Upset Stomach,The upset stomach has caused constant farting,1,20,0
380016,Medicine Allergy,You are allergic to the medicine and suffer from unbearable itching,1,100,0
380017,Funny Joke,"Stimulated, laughing uncontrollably",1,100,0
380018,Mental Breakdown,,1,1.2,1
380021,Falling Damage Immunity,Keep the body healthy and fit to become immune to falling damage,1,10,0
380022,Slight Fever Immunity,Keep the body healthy and fit to become immune to slight fever,1,5,0
380023,Miasma Immunity,Alert the mind to become immune to miasma,1,5,0
380024,Beast Venom Immunity,Improve constitution to become immune to beast venom,1,5,0
380025,Miasma,The unworldly poison has entered the body,1,9999,2
380026,Miasma,The unworldly poison has entered the body,1,9999,2
380027,Miasma,The unworldly poison has entered the body,1,9999,2
380028,Miasma,The unworldly poison has entered the body,1,9999,2
380029,Miasma,The unworldly poison has entered the body,1,9999,2
380030,Miasma,The unworldly poison has entered the body,1,9999,2
380031,Near Death,,1,1800,1
380032,Absorb Karma,Absorb the karma nearby,1,3600,0
380033,Miasma,The unworldly poison has entered the body,1,9999,2
380034,Miasma,The unworldly poison has entered the body,1,9999,1
380035,Miasma,The unworldly poison has entered the body,1,9999,1
380036,Miasma,The unworldly poison has entered the body,1,9999,1
380037,Miasma,The unworldly poison has entered the body,1,9999,1
380038,Miasma,The unworldly poison has entered the body,1,9999,1
380039,Miasma,The unworldly poison has entered the body,1,9999,1
380040,Miasma,The unworldly poison has entered the body,1,9999,1
380041,Waiting in Soulrend Forest,,,180,1
380042,Healing Reduction,Reduces healing by 10%,2,-1,2
380043,Healing Reduction,Reduces healing by 25%,2,-1,2
380044,Healing Reduction,Reduces healing by 40%,2,-1,2
380045,Healing Reduction,Reduces healing by 55%,2,-1,2
380046,Healing Reduction,Reduces healing by 70%,2,-1,2
380047,Healing Reduction,Reduces healing by 85%,2,-1,2
380048,Healing Reduction,Reduces healing by 10%,2,-1,2
380049,Recovery,HP Recovery,1,2,1
380050,Poisoned,Reduces all healing received by 80%.,1,30,0
400027,Flying Snow,"Each stack increases Qi damage by 10%, up to 6 stacks",1,10,0
400029,Rainbow,Increases HP damage by 30%,1,10,0
400030,Light,Takes HP damage over time and increases damage taken from certain opponents by 20%,1,12,0
400032,Disrupting Dance,Increases damage taken by 20%,1,10,0
400033,Imprisonment,Unable to Move,1,2,1
400034,Lethargic Clouds,Bound by Silk Ribbon,1,5,0
400035,Nourishment,Increases HP healing by 8%,1,2,0
400036,Clear Breeze,Clear Breeze Mark,1,8,0
400037,Bright Moon,Increases Qi damage taken by 20%,1,10,0
400038,Bright Moon,Increases Qi damage taken by 20%,1,10,0
400039,Super Armor,Immune to most stagger effects after being hit,1,2,1
400040,Control Immunity,Immune from crowd control effects and most stagger effects after being hit,1,1.5,1
400041,Control Immunity,Immune from crowd control effects and most stagger effects after being hit,1,0.6,1
400042,Volatile,"Covered in gunpowder, taking burn damage over time.",1,5,0
400043,Breach,Increases HP damage by 10% and enables Long Spear to detonate Volatile enemies and Dust Zone.,1,10,0
400044,Volatile,,1,4,1
400045,Cough,,1,1.5,1
400046,laughter,,1,4,1
400047,Frost Sky,Able to follow-up after normal attacks,1,8,0
400048,Sincerity,Record the maximum combo hit against targets with Sincerity,1,10,0
400049,Spring Surge,Increases HP damage dealt by 50%,1,5,0
400050,River Flow,Increases HP damage dealt by 100%,1,5,0
400051,Super Armor,Immune to most stagger effects after being hit,1,1.2,1
400052,Sanction,,1,12,1
400053,Breeze,"Generate a shield that absorbs HP damage. While the shield is active, gain immunity to Qi damage.",1,6,0
400054,Valor,"Generate a shield that absorbs HP damage. While the shield is active, gain immunity to Qi damage.",1,8,0
400055,Valor,"Generate a shield that absorbs HP damage. While the shield is active, gain immunity to Qi damage.",1,8,0
400056,Burn,Takes HP damage over time and increases damage taken from certain opponents by 20%,1,12,0
400057,Combustible,Scorch damage increased,1,6,0
400058,Immobilized,Immobilized; unable to move or cast most skills,1,0.6,0
400059,Shadowless,,1,5,1
400060,Immobilized,Immobilized; unable to move or cast most skills,1,0.4,0
400061,Heroic,"Able to cast skill ""Mountain Crusher""",1,6,1
400062,Valor,"Generate a shield that absorbs HP damage. While the shield is active, gain immunity to Qi damage.",1,5,0
400063,Immobilized,Immobilized; unable to move or cast most skills,1,3,0
400064,Heroic,Increases HP damage dealt by 20%,1,6,0
400065,Water Drop,Increases HP damage dealt by 10%,1,5,0
400066,Ice Armor,Test - Ice Armor,2,-1,0
400067,Shadowless,,1,6,1
400068,Super Armor,Test - Hyper Armor,2,-1,1
400069,Immobilized,Immobilized; unable to move or cast most skills,1,2,0
400070,Immobilized,Immobilized; unable to move or cast most skills,1,60,0
400071,Super Armor,Test - Hyper Armor,2,-1,1
400072,Super Armor,Immune to most stagger effects after being hit,1,2,1
400073,Vulnerable,Increases HP damage taken by 20%,1,5,0
400074,Ye Wanshan,,2,-1,1
400075,Weapon,,2,-1,1
400076,Exhausted,,2,-1,1
400077,Awareness,Able to cast Perception Skills,1,6,1
400078,Awareness,Able to cast Perception Skills,1,6,1
400079,Awareness,Able to cast Perception Skills,1,6,1
400080,Extinguished,,2,-1,1
400081,Shield,"Generate a shield that absorbs Qi damage. While the shield is active, you are immune to Qi damage.",1,3,0
400082,Sword Flower,"Sword Flower attaches to the body, exploding after a short duration to deal damage.",1,8,0
400083,Awareness,Able to cast Perception Skills,1,2.5,1
400084,Awareness,Able to cast Perception Skills,1,1.5,1
400085,Awareness,Able to cast Perception Skills,1,1.5,1
400086,Awareness,Able to cast Perception Skills,1,1.5,1
400087,Fire Enchantment,TestTestTest,1,-1,0
400088,Weakened,TestTestTest,1,5,0
400089,Fire Hit,TestTestTest,1,-1,0
400090,Water Enchantment,TestTestTest,1,-1,0
400091,Divinecraft - Fire,Apply Fire Oil on the weapon to add bonus effects to attacks,1,30,0
400092,Divinecraft - Water,Apply Aqua Wax on the weapon to add bonus effects to attacks,1,30,0
400093,Divinecraft - Poison,Apply Toxic Powder on the weapon to add bonus effects to attacks,1,30,0
400094,Fire - Special,Fire Special Effect,1,40,1
400095,Stacking Flames,,1,5,1
400096,Water - Special,Water Special Effect,1,40,1
400097,Stacking Water,Immune to most stagger effects after being hit,1,5,1
400098,Water Flow,,1,15,1
400099,Combustion,Next attack deals bonus damage,1,5,1
400100,Explosion Damage,Combustion,1,1,1
400101,Burn - Lv.1,Take HP damage over time,1,4,0
400102,Stagnant - Lv.1,Reduces damage dealt,1,4,0
400103,Poisoned - Lv.1,Take HP damage and bonus Qi damage over time,1,8,0
400104,Combustion Cooldown,,1,5,1
400105,Stacking Water,Immune to stagger effects of certain hit level,1,40,1
410001,Redemption,"Midnight Blades Disciples seek redemption through combat, revealing the Wrathful Form. While Redemption is active, they drain HP through attacks.",1,-1,0
410003,Awareness,Able to cast Perception Skills.,1,1.5,1
410005,Healing Reduction,,1,-1,1
410006,Healing Reduction,,1,-1,1
410007,Healing Reduction,,1,-1,1
410008,Extra Damage Stacks,,1,-1,1
410009,Projectile Immunity,,1,5,1
410010,Rodent Rampage,Casting Light Attack summons a rodent to emerge from the ground to perform one attack.,1,-1,1
410011,Charging Stance,,1,-1,1
410012,No Charge,Able to cast Perception Skills.,1,1.5,1
410014,DMG Reduction,"While charging, gain immunity to crowd control effects and reduce damage taken by 50%.",1,3,0
410015,DMG Reduction,"While charging, gain immunity to crowd control effects and reduce damage taken by 80%.",1,3,0
410016,Silence,Unable to cast Martial Art Skills.,1,5,0
410017,Silence Target,,1,-1,1
410018,Covert Action,,1,-1,1
410019,Teleport Attack,,1,-1,1
410020,Traceless,Hide yourself away to make it more difficult for certain enemies to detect you.,,600,0
410021,Assassination Enhancement,,1,-1,1
410022,Charging Stance,,1,-1,1
410023,HP Recovery,Restores HP over time.,1,-1,2
410024,Qi Regeneration,Restores Qi over time.,1,-1,2
410025,Special Skill Enhancement,Enhances next Rodent Rampage cast.,1,-1,2
410026,Auto Assist,,1,-1,1
410027,Vendetta Token,The special mark of Martial Art #YMortal Rope Dart#E.,1,10,2
410028,Traceless,"Hide yourself away to make it more difficult for certain enemies to detect you. During this period, your attacks drain HP.",,600,0
410029,Vendetta Token,,1,15,1
410034,Rodent Rampage,Casting Light Attack summons a rodent to emerge from the ground to perform one attack.,1,10,0
410035,Rodent Rampage,Casting Light Attack summons a rodent to emerge from the ground to perform one attack. Additional rodents will also automatically attack nearby enemies.,1,10,0
411001,Momentum Strike,,1,-1,1
411002,Momentum Strike,,1,-1,1
411003,Momentum Strike,,1,-1,1
411004,Momentum Strike,,1,-1,1
411005,Momentum Strike,,1,-1,1
420000,DMG Reduction,,1,0.8,1
420001,Super Armor,,1,0.35,1
420002,DMG Reduction,,1,0.5,1
420003,DMG Reduction,,1,0.5,1
420004,Transformation,,,-1,0
420005,Invincibility,,1,-1,1
420006,Transformation,,,-1,0
420007,Transformation,,,-1,0
420008,Transformation,,,-1,0
420009,Transformation,,,-1,0
420010,Unlock,,1,-1,1
420011,Propulsion,,1,1.2,1
420012,Formless,,1,-1,1
420013,Turn off Physics,,1,3,1
420014,Hide the interface.,,1,-1,1
420015,Invincibility,,1,1,1
420016,Cowardice Penalty,"During boss battles, each time a teammate flees from combat due to cowardice, the boss's damage will increase!",1,-1,2
420017,Super Armor,,1,3.5,1
420018,Invisibility,,,,0
420019,Revive,,1,0.2,1
420020,DMG Reduction,,1,-1,1
420021,Turn off Physics,,1,3,1
420022,Turn off Physics,,1,3,1
420023,Super Armor,Immune to most stagger effects after being hit,1,0.35,1
420024,Momentum Strike,,2,-1,1
420025,Undeflectable,,,-1,1
420101,Online Mode Healing,Immune to all fatal damage.,2,-1,1
420102,Online Mode Other,"Become immune to fatal damage once, then recover 20% HP, and become immune to damage for 1 seconds. Cooldown: #Y10#E seconds.",2,-1,1
420103,Guarding Qi Core,Immune to damage for 2 seconds,1,2,1
420111,DMG Reduction,,1,-1,1
420121,DMG Reduction,,1,-1,1
420122,Momentum Strike,,2,-1,1
420131,DMG Reduction,,1,-1,1
420132,Momentum Strike,,2,-1,1
420141,DMG Reduction,,1,-1,1
420142,Momentum Strike,,2,-1,1
420151,DMG Reduction,,1,-1,1
420152,Momentum Strike,,2,-1,1
420161,DMG Reduction,,1,-1,1
420162,Momentum Strike,,2,-1,1
420171,DMG Reduction,,1,-1,1
420172,Momentum Strike,,2,-1,1
420181,DMG Reduction,,1,-1,1
420182,Momentum Strike,,2,-1,1
420241,DMG Reduction,,1,-1,1
420242,Momentum Strike,,2,-1,1
420251,DMG Reduction,,1,-1,1
420252,Momentum Strike,,2,-1,1
420261,DMG Reduction,,1,-1,1
420262,Momentum Strike,,2,-1,1
420271,DMG Reduction,,1,-1,1
420272,Momentum Strike,,2,-1,1
420281,DMG Reduction,,1,-1,1
420282,Momentum Strike,,2,-1,1
430190,Exhausted,Take increased damage when Qi is empty,1,9.5,0
430201,Stun,"Being stunned, unable to move or cast most skills",1,4,0
430202,Slow Down,Movement Speed reduced by 40%,1,6,0
430304,Qi Lock,,1,-1,1
430305,Death Immunity,,1,-1,1
430306,Cannot be Locked,,1,-1,1
430307,Immobilized,,1,-1,1
431000,Tenacity,Gain Tenacity and become less likely to be staggered.,1,-1,1
431001,Drumbeat,Charged Skill damage increased by 15%; mutually exclusive with Breakthrough and has a lower priority compared with Breakthrough.,1,6,0
431002,DMG Reduction,Reduces damage taken by 20%,1,16,0
431003,Breakthrough,Increases Charged Skill damage by 30% and removes the Endurance cost of charging,1,12,0
431004,DMG Reduction,Reduces damage taken by 40%,1,16,0
431005,Shocked,Reduces damage dealt by 20%,1,8,0
431010,Tenacity,Character become immune to hit stagger and control effect,1,6,0
431011,Focus,Greatly increases the charging speed of the next Charged Skill of Thundercry Blade,1,6,0
431100,Flower Burial,"Press Heavy Attack quickly to toss umbrella without charging, then press again when the umbrella flies back to trigger a perfect combo",1,12,0
431101,Damage Boost,"Increases damage, up to 3 stacks.",1,3,0
431203,Bone Corrosion,Inflicts Deadly Poison upon reaching 5 stacks.,1,10,0
431204,Venom,"Poisoned, losing HP over time",1,10,0
431205,Toxic,"Enhances multiple targets, making their next Charged Skill of Rope Dart inflicts Bone Corrosion",1,7,0
431206,Sense,Restores the current Martial Art resource over time,1,11,0
431300,Airborne Follow-up Cooldown,Airborne Follow-up is on cooldown,1,6,0
431301,Enhanced Ballistics,Stack effect: Increases Projectile skill damage by 20%.,1,8,0
431302,Airborne,,1,2,1
431303,Windrider,Enhanced Airborne Follow-up activated,1,2,0
431305,Death Immunity,,1,-1,1
431310,Airborne Follow-up Cooldown,Airborne Follow-up is on cooldown,1,4,0
440002,Drowning,"Drowns while swimming, losing HP over time",1,-1,2
440003,Cowardice,,2,-1,1
440006,Does not lose Qi,,,-1,1
440007,Snatch the Green Ball,,1,,0
440008,Snatch the Green Ball,,1,,1
440009,Transition to Phase 2 HP Lock,,1,-1,1
440012,Pushes player away,,1,-1,1
440013,Hidden Wooden Eagle,,1,-1,1
440014,Wooden Eagle burning,,2,-1,0
440015,Cannot be Selected,,1,-1,1
450001,Phase 2,,1,-1,1
450002,Hide Cloak,,1,-1,1
450003,Immobilized,Immobilized; return to normal after taking damage,1,3,0
450005,Frozen,Frozen. Taking damage removes this effect,1,4,0
450006,Defeated,,1,10,0
450007,Hidden Mycelium,,1,-1,1
450008,Hysteria - Donkey,"During an episode of hysteria, your demeanor and posture resemble that of a donkey, making bystanders also perceive you as a donkey.",,6.2,0
450009,Mist Interaction,,1,-1,1
450010,Super Armor,,1,15,1
450011,Super Armor,,1,3.5,1
450012,Invincibility,,1,10,1
450013,Marker,,2,-1,0
450014,Hysteria - Donkey,"During an episode of hysteria, your demeanor and posture resemble that of a donkey, making bystanders also perceive you as a donkey.",,12.2,0
450015,Vine Bind,Bound by vines. Deal sufficient damage for the rescue.,1,20,0
450019,Startled,"Oh no, my stomach hurts!",,1.01,0
450020,Immobilized,Danger behind!,,1.2,1
450021,Startled,Danger behind!,1,5,0
450022,Blending In,Blending In,1,20,0
450023,Vine Bind,Bound by vines. Deal sufficient damage for the rescue.,1,20,0
450024,Damage Boost,Next attack will deal increased damage!,1,20,0
450025,Hysteria - Donkey,"During an episode of hysteria, your demeanor and posture resemble that of a donkey, making bystanders also perceive you as a donkey.",,120,0
450026,Do Not Collide With Vines,,1,23,1
450027,Do Not Collide With Vines - Removed in 3 Seconds,,1,3,1
450028,Do Not Collide With Vines Removed,,1,1,1
450029,Donkey Herd Mark Removed,,1,1,1
450030,Player Riding Donkey Gains Super Armor,,1,30,1
450031,New Donkey,"During an episode of hysteria, your demeanor and posture resemble that of a donkey, making bystanders also perceive you as a donkey.",,120,0
450032,Overwhelmed by Foul Odor,"Overwhelmed by foul odor, Physical Attack reduced by 10%.",,8,0
450033,Levitation Curse Call Out,Levitation Curse,1,4,1
450034,Vine Prison Call Out,Vine Prison,1,7,1
450035,Floating,Levitation Curse,1,12,1
450036,Dispel,,1,3,1
450037,Invincibility,Invincibility,1,2,1
450038,Followed by Donkey,,1,5,1
450039,Qi Lock,,1,-1,1
450040,Ground Slam,,1,6,1
450042,Poison,"Deals HP damage over time, stacking up to 10 times.",1,5,0
450043,Super Armor,,1,-1,1
450044,Donkey Fart Allergy,Donkey Fart Allergy,1,1800,1
450045,Donkey Transformation,"Reduces Max HP by 5% each time you are transformed into a donkey, stacking up to 10 times.",2,1800,3
500001,Enhance,Become Greatly Enhanced,1,30,0
500002,Enhance,Damage Immunity,1,30,0
500003,Fire Vulnerability,Increases flame damage taken,2,-1,1
800001,Control Immunity,Immune from crowd control effects and most stagger effects after being hit,1,0.6,1
800002,Super Armor,Immune to most stagger effects after being hit,1,2,1
